ID2_W05v1_6,LONDD,LATDD,AbieEast,AbieWest,AcerEast,AcerWest,AlnuEast,AlnuWest,CeltEast,CeltWest,ChAmFlor,ChAmMid,CupXEast,CupXWest,FraxEast,FraxWest,Larix,LarixPse,PicEast,PicWest,PinEast,PinNE,PinSE,PinWest,QuerEast,QuerWest,TsugEast,TsugWest
1400,-68.33,46.55,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1401,-68.38,46.18,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1402,-68.72,46.13,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1403,-68.62,46.37,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1404,-68.88,46.63,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1405,-68.85,46.95,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1406,-68.53,46.93,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1407,-68.32,47.28,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1408,-68.63,46,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1409,-68.37,45.8,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1410,-68.15,45.78,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1411,-68.13,45.55,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1412,-68.05,45.35,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1413,-67.8503,45.7668,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1414,-67.8,45.4,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1415,-67.63,45.2,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1416,-67.92,46,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1417,-67.53,46.95,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1418,-67.98,47.28,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1419,-67.77,46.72,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1420,-67.63,46.58,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1421,-66.95,46.42,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1422,-67.17,46.18,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1423,-67.65,46.25,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1424,-67.72,46.02,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1425,-67.3,45.93,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1426,-67.03,46.05,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1427,-67.47,45.63,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1428,-67.02,45.73,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1429,-70.65,45.03,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1430,-69.93,45.25,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1431,-69.67,45.12,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1432,-70.556,44.8962,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1433,-70.68,44.58,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1434,-70.25,44.58,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1435,-70.45,44.7,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1436,-70.4,44.47,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1437,-70.65,44.38,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1438,-70.62,44.2,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1439,-70.23,44.2,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1440,-70.35,43.98,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1441,-69.87,44.28,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1442,-69.67,44.1,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1443,-69.53,44.25,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1444,-69.35,44.4,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1445,-69.62,44.38,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1446,-69.83,44.62,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1447,-69.57,44.53,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1448,-69.9,44.9,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1449,-69.98,45.12,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1450,-70.1,44.13,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1451,-70.08,44.72,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1452,-69.5,44.72,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1453,-69.8,44.42,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1454,-108.15,37.417,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
1455,-108.504,37.474,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
1456,-108.095,37.426,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
1457,-108.221,37.469,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
1458,-108.103,37.469,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,,1,,1,,1
1459,-118.367,52.733,,1,,1,1,1,,,,1,,1,,1,,1,1,1,,,,1,,1,,1
1460,-117.083,52.783,,1,,,1,1,,,,1,,1,,1,,1,1,1,,,,1,,1,,1
1461,-117.617,52.733,,1,,1,1,1,,,,1,,1,,1,,1,1,1,,,,1,,1,,1
1462,-118.1,52.867,,1,,1,1,1,,,,1,,1,,1,,1,1,1,,,,1,,1,,1
1463,-80.353,26.359,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1464,-80.366,26.359,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1465,-80.346,26.354,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1466,-80.34,26.351,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1467,-80.308,26.353,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1468,-80.333,26.261,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1469,-80.333,26.261,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1470,-80.324,26.275,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1471,-80.315,26.307,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1472,-80.314,26.314,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1473,-80.306,26.336,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1474,-80.306,26.336,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1475,-80.304,26.343,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1476,-80.32,26.348,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1477,-80.338,26.342,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1478,-80.338,26.342,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1479,-80.379,26.289,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1480,-80.386,26.302,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1481,-80.385,26.313,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1482,-80.369,26.325,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1483,-80.337,26.341,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1484,-80.366,26.333,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1485,-80.358,26.308,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1486,-80.357,26.276,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1487,-80.356,26.296,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1488,-80.369,26.306,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1489,-80.389,26.251,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1490,-80.373,26.313,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1491,-80.379,26.326,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1492,-80.378,26.334,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1493,-80.378,26.359,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1494,-80.304,26.331,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1495,-80.326,26.321,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1496,-80.343,26.311,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1497,-77.35,45.183,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1498,-76.6,44.517,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1499,-80.307,26.282,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1500,-80.411,26.288,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1501,-99.23,47.13,1,,,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
1502,-99.23,47.13,1,,,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
1503,-99.23,47.13,1,,,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
1504,-99.23,47.13,1,,,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
1505,-99.37,46.9,1,,,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,,0
1506,-93.9,45.28,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1507,-93.88,45.27,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1508,-94.02,45.35,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1509,-93.05,45.33,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1510,-90.42,48.05,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1511,-90.48,48.05,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1512,-90.43,48.05,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1513,-90.32,48.08,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1514,-90.47,48.05,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1515,-80.381,26.387,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1516,-80.485,25.869,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1517,-80.72,25.814,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1518,-80.531,26.189,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1519,-80.483,25.008,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1520,-80.751,26.174,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1521,-80.469,26.167,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1522,-80.523,26.19,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1523,-80.609,26.17,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1524,-80.469,26.036,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1525,-80.339,26.517,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1526,-80.799,25.319,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1527,-80.339,26.523,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1528,-80.342,26.523,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1529,-80.795,25.279,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1530,-80.795,25.319,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1531,-80.643,25.198,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1532,-80.644,25.206,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1533,-80.736,25.213,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1534,-80.849,26.363,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1535,-80.646,25.287,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1536,-80.669,25.974,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1537,-80.416,26.481,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1538,-80.644,25.206,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1539,-81.87,29.3,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1540,-81.85,29.3,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1541,-81.87,29.29,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1542,-81.87,29.3,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1543,-82.03,29.22,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,,0
1544,-84.93,30.55,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,1,0
1545,-84.95,30.57,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,1,0
1546,-84.9,30.54,,,1,,1,,1,,1,,1,,1,,,0,,,1,,1,,1,,1,0
1547,-91.32,49.47,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1548,-90.78,50.12,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1549,-90.67,50.23,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1550,-90.48,50.42,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1551,-90.42,50.95,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1552,-90.17,51.35,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1553,-91.87,50.07,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1554,-91.97,50.02,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1555,-92.4,49.68,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1556,-92.35,49.55,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1557,-91.2,49.25,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1558,-90.05,48.93,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1559,-88.12,49.22,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1560,-87.25,49.65,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1561,-85.15,49.722,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1562,-83.02,49.55,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1563,-81.72,49.25,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1564,-80.85,48.55,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1565,-80.1,48.05,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1566,-88.8,48.33,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1567,-65.95,49,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1568,-65.95,49,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1569,-65.95,49,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1570,-71.117,47.4,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1571,-71.117,47.4,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1572,-70.3,46.7,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1573,-70.883,45.45,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1574,-71.133,47.467,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1575,-71.25,47.55,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1576,-70.933,47.633,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1577,-70.917,47.633,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1578,-71.233,47.15,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1579,-71.433,47,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1580,-71.433,47,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1581,-71.367,47.083,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1582,-71.183,47.4,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1583,-71.2,47.417,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1584,-73.833,49.283,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1585,-73.083,48.9,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1586,-74.55,49.8,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1587,-76.7,49.367,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1588,-78.2,48.25,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1589,-77.75,49.783,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1590,-77.817,49.65,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1591,-76.817,47.083,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1592,-77.75,48.15,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1593,-76.317,47.717,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1594,-71.367,46.95,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1595,-71.233,47.633,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1596,-71.4,47.767,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1597,-71.5,46.45,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1598,-66.183,48.9,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1599,-66.183,48.9,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1600,-66.183,48.9,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1601,-70.933,46.933,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1602,-71.667,48.267,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1603,-71.567,48.366,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1604,-70.976,47.597,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1605,-69.833,47.45,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1606,-69.4,48,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1607,-65.167,48.667,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1608,-65.533,48.983,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1609,-67.7,48.783,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1610,-66.633,48.883,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1611,-71.6,46.567,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1612,-63.55,50.25,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1613,-63.55,50.25,1,,1,,1,,,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1614,-74.03,41.02,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1615,-70.001,41.933,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1616,-70.65,41.88,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1617,-70,41.83,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1618,-70.02,41.77,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1619,-70.08,41.7,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1620,-70.22,41.7,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1621,-70.35,41.7,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1622,-70.45,41.7,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1623,-70.53,41.6,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1624,-70.43,41.65,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1625,-70.03,42,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1626,-70.18,42.07,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1627,-70.001,41.933,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1628,-71.33,42.43,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1629,-71.33,46.79,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1630,-72.87,45.47,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1631,-89.9,46.25,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1632,-89.7,46.183,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1633,-91.28,45.2,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1634,-88,43.42,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1635,-88.2,43.33,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1636,-88.38,43.28,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1637,-88.43,43.15,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1638,-88.55,42.8,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1639,-88.18,45.15,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1640,-88.8,45.32,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1641,-88.17,45.48,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1642,-87.62,45.7,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1643,-87.83,46.07,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1644,-87.53,46.3,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1645,-88.22,46.57,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1646,-88.45,46.57,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1647,-88.85,46.6,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1648,-88.88,46.35,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1649,-88.88,46.15,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1650,-88.62,46.08,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1651,-89.07,46.18,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1652,-89.42,46.25,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1653,-89.95,46.48,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1654,-90.4,46.42,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1655,-90.58,46.28,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1656,-90.17,46.27,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1657,-89.97,46.15,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1658,-90.08,45.9,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1659,-90.63,46.15,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1660,-91.35,46.35,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1661,-91.8,46.22,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1662,-91.58,45.63,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1663,-91.47,45.82,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1664,-90.97,45.9,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1665,-90.62,45.83,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
1666,-90.3,45.6,1,,1,,1,,1,,,1,1,,1,,1,0,1,,1,1,,,1,,1,0
